987160705953513474|Fri Apr 20 02:47:07 +0000 2018|Chad L Cole|@BlackThoughts91 They won't show that cuz that would be back when we were all Republicans. They can't show a movie… https://t.co/XNlfyfsLLN|0|Christian Powe|1601|1481|5143|(-124.848974, 45.543541, -116.91558, 49.002431)
987160715197743105|Fri Apr 20 02:47:09 +0000 2018|Kristina|RT @slashonsleeves: kids who could read at 12th grade level in 4th grade are all depressed and illiterate now|0|imma eat ur gorl out 👺|97|59|3058|(-124.848974, 45.543541, -116.91558, 49.002431)
987160717655605249|Fri Apr 20 02:47:10 +0000 2018|Rya Victoria|RT @slashonsleeves: kids who could read at 12th grade level in 4th grade are all depressed and illiterate now|0|imma eat ur gorl out 👺|45|92|494|(-124.848974, 45.543541, -116.91558, 49.002431)
987160717794168832|Fri Apr 20 02:47:10 +0000 2018|zara rian|RT @slashonsleeves: kids who could read at 12th grade level in 4th grade are all depressed and illiterate now|0|imma eat ur gorl out 👺|1265|339|42435|(-124.848974, 45.543541, -116.91558, 49.002431)
987160717785628672|Fri Apr 20 02:47:10 +0000 2018|Elizabeth Arnaiz|@marisa_boyd He looks devastated 😂😂|0|marisa|372|442|2562|(-124.848974, 45.543541, -116.91558, 49.002431)
987160718003781632|Fri Apr 20 02:47:10 +0000 2018|Debbie|@briancolligan Haha thanks, they sort of explained it on the next page of the book I’m currently reading. It just seems so daunting to me|0|Brian Colligan|475|426|54764|(-124.848974, 45.543541, -116.91558, 49.002431)
987160719006228480|Fri Apr 20 02:47:10 +0000 2018|anya🐓|RT @kaitlynnatwell_: Imagine watching a video of a human getting their limbs cut off while they are still alive. These beings have nerves a…|0|Moon Child Ⓥ|579|414|7051|(-124.848974, 45.543541, -116.91558, 49.002431)
987160720423964672|Fri Apr 20 02:47:10 +0000 2018|M🌸|RT @slashonsleeves: kids who could read at 12th grade level in 4th grade are all depressed and illiterate now|0|imma eat ur gorl out 👺|294|63|33271|(-124.848974, 45.543541, -116.91558, 49.002431)
987160716334415873|Fri Apr 20 02:47:09 +0000 2018|catherine|Going old school for my first stop of #PortlandPizzaWeek @AmalfisPDX w/ Notorious B.R.P.  For $2 you get a personal… https://t.co/shFOTiQjhR|0|Amalfi's|478|883|3432|(-124.848974, 45.543541, -116.91558, 49.002431)
987160720507748352|Fri Apr 20 02:47:10 +0000 2018|Royce Provost|RT @slashonsleeves: kids who could read at 12th grade level in 4th grade are all depressed and illiterate now|0|imma eat ur gorl out 👺|830|589|308|(-124.848974, 45.543541, -116.91558, 49.002431)
987160721791246336|Fri Apr 20 02:47:11 +0000 2018|miki minach|RT @The__Prototype: Nicki really worked her ass off all these years to end up in the same category with the disrespectful little white girl…|0|ㅤً|687|557|35955|(-124.848974, 45.543541, -116.91558, 49.002431)
987160722185441280|Fri Apr 20 02:47:11 +0000 2018|alyssa fabela|RT @slashonsleeves: kids who could read at 12th grade level in 4th grade are all depressed and illiterate now|0|imma eat ur gorl out 👺|51|135|489|(-124.848974, 45.543541, -116.91558, 49.002431)
987160727801749504|Fri Apr 20 02:47:12 +0000 2018|love, leebs|RT @slashonsleeves: kids who could read at 12th grade level in 4th grade are all depressed and illiterate now|0|imma eat ur gorl out 👺|888|2486|40547|(-124.848974, 45.543541, -116.91558, 49.002431)
987160728737067008|Fri Apr 20 02:47:12 +0000 2018|Wrestling is Awesome!|RT @itsLioRush: When you’re trapped in a corner and your back is up against a wall, you call on #Family . @wwenxt @wwe Universe, meet @Baba…|0|Man Of The Hour|125|596|15465|(-124.848974, 45.543541, -116.91558, 49.002431)
987160729676668928|Fri Apr 20 02:47:13 +0000 2018|zoe moore|RT @slashonsleeves: kids who could read at 12th grade level in 4th grade are all depressed and illiterate now|0|imma eat ur gorl out 👺|727|601|9918|(-124.848974, 45.543541, -116.91558, 49.002431)
987160731677286400|Fri Apr 20 02:47:13 +0000 2018|Madison Cunningham|RT @slashonsleeves: kids who could read at 12th grade level in 4th grade are all depressed and illiterate now|0|imma eat ur gorl out 👺|217|245|780|(-124.848974, 45.543541, -116.91558, 49.002431)
987160736492412929|Fri Apr 20 02:47:14 +0000 2018|mar🤖|RT @slashonsleeves: kids who could read at 12th grade level in 4th grade are all depressed and illiterate now|0|imma eat ur gorl out 👺|124|335|3950|(-124.848974, 45.543541, -116.91558, 49.002431)
987160736957960194|Fri Apr 20 02:47:14 +0000 2018|emily grace|RT @kaitlynnatwell_: Imagine watching a video of a human getting their limbs cut off while they are still alive. These beings have nerves a…|0|Moon Child Ⓥ|1041|461|25823|(-124.848974, 45.543541, -116.91558, 49.002431)
987160739608694784|Fri Apr 20 02:47:15 +0000 2018|ICTeens in Mind|RT @LauraJeanTruman: Straight folk who are religious are less likely to be suicidal than non-religious straight folk. But LGBTQ folk who ar…|0|Laura Jean Truman|209|135|611|(-124.848974, 45.543541, -116.91558, 49.002431)
987160740112011269|Fri Apr 20 02:47:15 +0000 2018|jaden😷|RT @l0ved2deth: can i get through one day without being attacked by suicidal thoughts challenge|0|𝓈𝒽𝑒-𝓌𝑜𝓁𝒻|93|165|1712|(-124.848974, 45.543541, -116.91558, 49.002431)
987160740317417473|Fri Apr 20 02:47:15 +0000 2018|Solaih|"RT @PhlashDark: #NetNeutrality is set to officially end in 2 weeks. We need only one more senstor to vote Yes to protect it.

Just one (1)…"|0|YEEN ABOUT THAT LIFE @ FWA|336|111|9158|(-124.848974, 45.543541, -116.91558, 49.002431)
987160741353525248|Fri Apr 20 02:47:15 +0000 2018|tierny|RT @slashonsleeves: kids who could read at 12th grade level in 4th grade are all depressed and illiterate now|0|imma eat ur gorl out 👺|21|42|165|(-124.848974, 45.543541, -116.91558, 49.002431)
987160741772849152|Fri Apr 20 02:47:16 +0000 2018|Ariene|RT @slashonsleeves: kids who could read at 12th grade level in 4th grade are all depressed and illiterate now|0|imma eat ur gorl out 👺|139|78|3608|(-124.848974, 45.543541, -116.91558, 49.002431)
987160743161167873|Fri Apr 20 02:47:16 +0000 2018|(((Antifa.SJW.PDX)))|"@Dec15_1791 @bruley_a @nytimes Opps!

“The New York Times won three Pulitzer Prizes on Monday, bringing its industr… https://t.co/Gnq7CjgK7w"|0|Eloise|1264|2327|24211|(-124.848974, 45.543541, -116.91558, 49.002431)
987160744813740033|Fri Apr 20 02:47:16 +0000 2018|Cam Bird|RT @MatthewGuyMP: A devastated fire service, dozens of sacked staff, shattered CFA volunteers and a woefully out of touch Premier who did i…|0|Matthew Guy MP|95|433|4797|(-124.848974, 45.543541, -116.91558, 49.002431)
987160746529181697|Fri Apr 20 02:47:17 +0000 2018|Hadley Morrow|"This is the @nbcsnl I love: https://t.co/G5GNZLuib6
😂😂😂"|0|Saturday Night Live - SNL|47|169|229|(-124.848974, 45.543541, -116.91558, 49.002431)
987160746994827264|Fri Apr 20 02:47:17 +0000 2018|hoodie gay|RT @slashonsleeves: kids who could read at 12th grade level in 4th grade are all depressed and illiterate now|0|imma eat ur gorl out 👺|30|65|551|(-124.848974, 45.543541, -116.91558, 49.002431)
987160747263356929|Fri Apr 20 02:47:17 +0000 2018|krispy kreme|RT @slashonsleeves: kids who could read at 12th grade level in 4th grade are all depressed and illiterate now|0|imma eat ur gorl out 👺|484|349|7158|(-124.848974, 45.543541, -116.91558, 49.002431)
987160747699507200|Fri Apr 20 02:47:17 +0000 2018|h|RT @slashonsleeves: kids who could read at 12th grade level in 4th grade are all depressed and illiterate now|0|imma eat ur gorl out 👺|2629|50|25894|(-124.848974, 45.543541, -116.91558, 49.002431)
987160749943369728|Fri Apr 20 02:47:18 +0000 2018|Bonnie Callow|@typicalkaitlin Nice work!|0|Kaitlin Orr|38|51|177|(-124.848974, 45.543541, -116.91558, 49.002431)
987160750257995781|Fri Apr 20 02:47:18 +0000 2018|Pan Chick at the Disco|RT @NewPutty: Drake and Josh got trapped in Castlevania https://t.co/XUw2j2EjiG|0|Neweegee|115|294|6773|(-124.848974, 45.543541, -116.91558, 49.002431)
987160748622135296|Fri Apr 20 02:47:17 +0000 2018|Michelle Erkenbeck|I LOVE THIS. THAT JOE FACE HE MAKES. @truTVjokers https://t.co/fSu9duE57x|0|Impractical Jokers|26|67|578|(-124.848974, 45.543541, -116.91558, 49.002431)
987160752308994048|Fri Apr 20 02:47:18 +0000 2018|takashi shirogane enthusiast|RT @The__Prototype: Nicki really worked her ass off all these years to end up in the same category with the disrespectful little white girl…|0|ㅤً|878|397|229176|(-124.848974, 45.543541, -116.91558, 49.002431)
987160754213142529|Fri Apr 20 02:47:19 +0000 2018|Ron Powell|@medwoman1 @davidhogg111 PIGSHIT|0|Tia Will|2260|3950|27953|(-124.848974, 45.543541, -116.91558, 49.002431)
987160755022606336|Fri Apr 20 02:47:19 +0000 2018|Carol Fenton|@BikePortland That's exactly what happened to the minivan today at N. Kilpatrick/N. Hurst - where there's absolutel… https://t.co/akUqPcMVh8|0|BikePortland|7744|2389|70114|(-124.848974, 45.543541, -116.91558, 49.002431)
